[131625.927004] TCP: my_cca: seq=1 cwnd=10 rtt=476 phase=loss_recovery Destination: 192.168.88.253:54646
[131636.061441] TCP: my_cca: seq=167600 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.067650] TCP: my_cca: seq=167700 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131636.073735] TCP: my_cca: seq=167800 cwnd=4 rtt=129 phase=slow_start Destination: 192.168.88.253:54646
[131636.079705] TCP: my_cca: seq=167900 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131636.085756] TCP: my_cca: seq=168000 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131636.091738] TCP: my_cca: seq=168100 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131636.097608] TCP: my_cca: seq=168200 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131636.103493] TCP: my_cca: seq=168300 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131636.109375] TCP: my_cca: seq=168400 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.115380] TCP: my_cca: seq=168500 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131636.121304] TCP: my_cca: seq=168600 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.127288] TCP: my_cca: seq=168700 cwnd=4 rtt=126 phase=slow_start Destination: 192.168.88.253:54646
[131636.133360] TCP: my_cca: seq=168800 cwnd=4 rtt=125 phase=slow_start Destination: 192.168.88.253:54646
[131636.139467] TCP: my_cca: seq=168900 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.145541] TCP: my_cca: seq=169000 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.151717] TCP: my_cca: seq=169100 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.157894] TCP: my_cca: seq=169200 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.164213] TCP: my_cca: seq=169300 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.170335] TCP: my_cca: seq=169400 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.176746] TCP: my_cca: seq=169500 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.183016] TCP: my_cca: seq=169600 cwnd=4 rtt=127 phase=slow_start Destination: 192.168.88.253:54646
[131636.189234] TCP: my_cca: seq=169700 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.195530] TCP: my_cca: seq=169800 cwnd=4 rtt=127 phase=slow_start Destination: 192.168.88.253:54646
[131636.201723] TCP: my_cca: seq=169900 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.207907] TCP: my_cca: seq=170000 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.214022] TCP: my_cca: seq=170100 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.220273] TCP: my_cca: seq=170200 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.226444] TCP: my_cca: seq=170300 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.232570] TCP: my_cca: seq=170400 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131636.238679] TCP: my_cca: seq=170500 cwnd=4 rtt=125 phase=slow_start Destination: 192.168.88.253:54646
[131636.244771] TCP: my_cca: seq=170600 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.250872] TCP: my_cca: seq=170700 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.256956] TCP: my_cca: seq=170800 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.263009] TCP: my_cca: seq=170900 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.269066] TCP: my_cca: seq=171000 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131636.275155] TCP: my_cca: seq=171100 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.281426] TCP: my_cca: seq=171200 cwnd=4 rtt=125 phase=slow_start Destination: 192.168.88.253:54646
[131636.287492] TCP: my_cca: seq=171300 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.293574] TCP: my_cca: seq=171400 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.299661] TCP: my_cca: seq=171500 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131636.305737] TCP: my_cca: seq=171600 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.311826] TCP: my_cca: seq=171700 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.317843] TCP: my_cca: seq=171800 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131636.323887] TCP: my_cca: seq=171900 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131636.329891] TCP: my_cca: seq=172000 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131636.335912] TCP: my_cca: seq=172100 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131636.342047] TCP: my_cca: seq=172200 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.348119] TCP: my_cca: seq=172300 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.354428] TCP: my_cca: seq=172400 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.361263] TCP: my_cca: seq=172500 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.367817] TCP: my_cca: seq=172600 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.374526] TCP: my_cca: seq=172700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.381218] TCP: my_cca: seq=172800 cwnd=4 rtt=131 phase=slow_start Destination: 192.168.88.253:54646
[131636.393670] TCP: my_cca: seq=173000 cwnd=4 rtt=140 phase=slow_start Destination: 192.168.88.253:54646
[131636.399726] TCP: my_cca: seq=173100 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.405760] TCP: my_cca: seq=173200 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.411865] TCP: my_cca: seq=173300 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.418033] TCP: my_cca: seq=173400 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.424304] TCP: my_cca: seq=173500 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.430384] TCP: my_cca: seq=173600 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.436471] TCP: my_cca: seq=173700 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.442543] TCP: my_cca: seq=173800 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131636.448710] TCP: my_cca: seq=173900 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.454751] TCP: my_cca: seq=174000 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.460913] TCP: my_cca: seq=174100 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.467001] TCP: my_cca: seq=174200 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.473051] TCP: my_cca: seq=174300 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.479131] TCP: my_cca: seq=174400 cwnd=4 rtt=108 phase=slow_start Destination: 192.168.88.253:54646
[131636.485216] TCP: my_cca: seq=174500 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131636.491224] TCP: my_cca: seq=174600 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.497244] TCP: my_cca: seq=174700 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131636.503282] TCP: my_cca: seq=174800 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.509272] TCP: my_cca: seq=174900 cwnd=4 rtt=126 phase=slow_start Destination: 192.168.88.253:54646
[131636.515270] TCP: my_cca: seq=175000 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.521219] TCP: my_cca: seq=175100 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.527237] TCP: my_cca: seq=175200 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.533137] TCP: my_cca: seq=175300 cwnd=4 rtt=125 phase=slow_start Destination: 192.168.88.253:54646
[131636.539071] TCP: my_cca: seq=175400 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.545062] TCP: my_cca: seq=175500 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.550964] TCP: my_cca: seq=175600 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.556999] TCP: my_cca: seq=175700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.562959] TCP: my_cca: seq=175800 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.568930] TCP: my_cca: seq=175900 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131636.574972] TCP: my_cca: seq=176000 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.580938] TCP: my_cca: seq=176100 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.586916] TCP: my_cca: seq=176200 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.593090] TCP: my_cca: seq=176300 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131636.599074] TCP: my_cca: seq=176400 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.605176] TCP: my_cca: seq=176500 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131636.611304] TCP: my_cca: seq=176600 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.617281] TCP: my_cca: seq=176700 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.623270] TCP: my_cca: seq=176800 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.629282] TCP: my_cca: seq=176900 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.635387] TCP: my_cca: seq=177000 cwnd=4 rtt=140 phase=slow_start Destination: 192.168.88.253:54646
[131636.641400] TCP: my_cca: seq=177100 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.647359] TCP: my_cca: seq=177200 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.653308] TCP: my_cca: seq=177300 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.659265] TCP: my_cca: seq=177400 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.665232] TCP: my_cca: seq=177500 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.671289] TCP: my_cca: seq=177600 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.677297] TCP: my_cca: seq=177700 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.683447] TCP: my_cca: seq=177800 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.689399] TCP: my_cca: seq=177900 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.695400] TCP: my_cca: seq=178000 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131636.701319] TCP: my_cca: seq=178100 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.707324] TCP: my_cca: seq=178200 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.713344] TCP: my_cca: seq=178300 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.719364] TCP: my_cca: seq=178400 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.725318] TCP: my_cca: seq=178500 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.731331] TCP: my_cca: seq=178600 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.737314] TCP: my_cca: seq=178700 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.743256] TCP: my_cca: seq=178800 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.749202] TCP: my_cca: seq=178900 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.755366] TCP: my_cca: seq=179000 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.761302] TCP: my_cca: seq=179100 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.767194] TCP: my_cca: seq=179200 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131636.773192] TCP: my_cca: seq=179300 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.779207] TCP: my_cca: seq=179400 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131636.785205] TCP: my_cca: seq=179500 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131636.791128] TCP: my_cca: seq=179600 cwnd=4 rtt=149 phase=slow_start Destination: 192.168.88.253:54646
[131636.796947] TCP: my_cca: seq=179700 cwnd=4 rtt=105 phase=slow_start Destination: 192.168.88.253:54646
[131636.802898] TCP: my_cca: seq=179800 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.808813] TCP: my_cca: seq=179900 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.814936] TCP: my_cca: seq=180000 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131636.820800] TCP: my_cca: seq=180100 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.826736] TCP: my_cca: seq=180200 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131636.832620] TCP: my_cca: seq=180300 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.838713] TCP: my_cca: seq=180400 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131636.844455] TCP: my_cca: seq=180500 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131636.850158] TCP: my_cca: seq=180600 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131636.855822] TCP: my_cca: seq=180700 cwnd=4 rtt=97 phase=slow_start Destination: 192.168.88.253:54646
[131636.861551] TCP: my_cca: seq=180800 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131636.867286] TCP: my_cca: seq=180900 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131636.873356] TCP: my_cca: seq=181000 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.879276] TCP: my_cca: seq=181100 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.885399] TCP: my_cca: seq=181200 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131636.891429] TCP: my_cca: seq=181300 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131636.897489] TCP: my_cca: seq=181400 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.903710] TCP: my_cca: seq=181500 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131636.909419] TCP: my_cca: seq=181600 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131636.915129] TCP: my_cca: seq=181700 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131636.920861] TCP: my_cca: seq=181800 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131636.926619] TCP: my_cca: seq=181900 cwnd=4 rtt=108 phase=slow_start Destination: 192.168.88.253:54646
[131636.932443] TCP: my_cca: seq=182000 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131636.938686] TCP: my_cca: seq=182100 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131636.944664] TCP: my_cca: seq=182200 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131636.950628] TCP: my_cca: seq=182300 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131636.956579] TCP: my_cca: seq=182400 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131636.962537] TCP: my_cca: seq=182500 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131636.968615] TCP: my_cca: seq=182600 cwnd=4 rtt=105 phase=slow_start Destination: 192.168.88.253:54646
[131636.974632] TCP: my_cca: seq=182700 cwnd=4 rtt=123 phase=slow_start Destination: 192.168.88.253:54646
[131636.980754] TCP: my_cca: seq=182800 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.986772] TCP: my_cca: seq=182900 cwnd=4 rtt=129 phase=slow_start Destination: 192.168.88.253:54646
[131636.992814] TCP: my_cca: seq=183000 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131636.998827] TCP: my_cca: seq=183100 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.005241] TCP: my_cca: seq=183200 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131637.011330] TCP: my_cca: seq=183300 cwnd=4 rtt=104 phase=slow_start Destination: 192.168.88.253:54646
[131637.017232] TCP: my_cca: seq=183400 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131637.023282] TCP: my_cca: seq=183500 cwnd=4 rtt=122 phase=slow_start Destination: 192.168.88.253:54646
[131637.030154] TCP: my_cca: seq=183600 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131637.037540] TCP: my_cca: seq=183700 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131637.043659] TCP: my_cca: seq=183800 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131637.049614] TCP: my_cca: seq=183900 cwnd=4 rtt=103 phase=slow_start Destination: 192.168.88.253:54646
[131637.055462] TCP: my_cca: seq=184000 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131637.061626] TCP: my_cca: seq=184100 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131637.067393] TCP: my_cca: seq=184200 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.073433] TCP: my_cca: seq=184300 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131637.079469] TCP: my_cca: seq=184400 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.085419] TCP: my_cca: seq=184500 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.091596] TCP: my_cca: seq=184600 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131637.097615] TCP: my_cca: seq=184700 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131637.103661] TCP: my_cca: seq=184800 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131637.109559] TCP: my_cca: seq=184900 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131637.115535] TCP: my_cca: seq=185000 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.121473] TCP: my_cca: seq=185100 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.128023] TCP: my_cca: seq=185200 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.133838] TCP: my_cca: seq=185300 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131637.139773] TCP: my_cca: seq=185400 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.145715] TCP: my_cca: seq=185500 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131637.151729] TCP: my_cca: seq=185600 cwnd=4 rtt=130 phase=slow_start Destination: 192.168.88.253:54646
[131637.157632] TCP: my_cca: seq=185700 cwnd=4 rtt=151 phase=slow_start Destination: 192.168.88.253:54646
[131637.163558] TCP: my_cca: seq=185800 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131637.169845] TCP: my_cca: seq=185900 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131637.175726] TCP: my_cca: seq=186000 cwnd=4 rtt=99 phase=slow_start Destination: 192.168.88.253:54646
[131637.181642] TCP: my_cca: seq=186100 cwnd=4 rtt=110 phase=slow_start Destination: 192.168.88.253:54646
[131637.187547] TCP: my_cca: seq=186200 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131637.193551] TCP: my_cca: seq=186300 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131637.199562] TCP: my_cca: seq=186400 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131637.205533] TCP: my_cca: seq=186500 cwnd=4 rtt=141 phase=slow_start Destination: 192.168.88.253:54646
[131637.211495] TCP: my_cca: seq=186600 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131637.217443] TCP: my_cca: seq=186700 cwnd=4 rtt=121 phase=slow_start Destination: 192.168.88.253:54646
[131637.223480] TCP: my_cca: seq=186800 cwnd=4 rtt=127 phase=slow_start Destination: 192.168.88.253:54646
[131637.229470] TCP: my_cca: seq=186900 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131637.235445] TCP: my_cca: seq=187000 cwnd=4 rtt=106 phase=slow_start Destination: 192.168.88.253:54646
[131637.241387] TCP: my_cca: seq=187100 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131637.247512] TCP: my_cca: seq=187200 cwnd=4 rtt=130 phase=slow_start Destination: 192.168.88.253:54646
[131637.253359] TCP: my_cca: seq=187300 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131637.259165] TCP: my_cca: seq=187400 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131637.265197] TCP: my_cca: seq=187500 cwnd=4 rtt=104 phase=slow_start Destination: 192.168.88.253:54646
[131637.270961] TCP: my_cca: seq=187600 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.277038] TCP: my_cca: seq=187700 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131637.283134] TCP: my_cca: seq=187800 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131637.289214] TCP: my_cca: seq=187900 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131637.295175] TCP: my_cca: seq=188000 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.301111] TCP: my_cca: seq=188100 cwnd=4 rtt=130 phase=slow_start Destination: 192.168.88.253:54646
[131637.309609] TCP: my_cca: seq=188200 cwnd=4 rtt=164 phase=slow_start Destination: 192.168.88.253:54646
[131637.329754] TCP: my_cca: seq=188300 cwnd=4 rtt=119 phase=slow_start Destination: 192.168.88.253:54646
[131637.336059] TCP: my_cca: seq=188400 cwnd=4 rtt=128 phase=slow_start Destination: 192.168.88.253:54646
[131637.342014] TCP: my_cca: seq=188500 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.347981] TCP: my_cca: seq=188600 cwnd=4 rtt=106 phase=slow_start Destination: 192.168.88.253:54646
[131637.354103] TCP: my_cca: seq=188700 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131637.360180] TCP: my_cca: seq=188800 cwnd=4 rtt=118 phase=slow_start Destination: 192.168.88.253:54646
[131637.366204] TCP: my_cca: seq=188900 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.372211] TCP: my_cca: seq=189000 cwnd=4 rtt=124 phase=slow_start Destination: 192.168.88.253:54646
[131637.378157] TCP: my_cca: seq=189100 cwnd=4 rtt=101 phase=slow_start Destination: 192.168.88.253:54646
[131637.384131] TCP: my_cca: seq=189200 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.390192] TCP: my_cca: seq=189300 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.396120] TCP: my_cca: seq=189400 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.402725] TCP: my_cca: seq=189500 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.408633] TCP: my_cca: seq=189600 cwnd=4 rtt=112 phase=slow_start Destination: 192.168.88.253:54646
[131637.414649] TCP: my_cca: seq=189700 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.420598] TCP: my_cca: seq=189800 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.426580] TCP: my_cca: seq=189900 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131637.432933] TCP: my_cca: seq=190000 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131637.438659] TCP: my_cca: seq=190100 cwnd=4 rtt=99 phase=slow_start Destination: 192.168.88.253:54646
[131637.444400] TCP: my_cca: seq=190200 cwnd=4 rtt=110 phase=slow_start Destination: 192.168.88.253:54646
[131637.451656] TCP: my_cca: seq=190300 cwnd=4 rtt=114 phase=slow_start Destination: 192.168.88.253:54646
[131637.457679] TCP: my_cca: seq=190400 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131637.463669] TCP: my_cca: seq=190500 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131637.469605] TCP: my_cca: seq=190600 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131637.475624] TCP: my_cca: seq=190700 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.481480] TCP: my_cca: seq=190800 cwnd=4 rtt=111 phase=slow_start Destination: 192.168.88.253:54646
[131637.487954] TCP: my_cca: seq=190900 cwnd=4 rtt=116 phase=slow_start Destination: 192.168.88.253:54646
[131637.493939] TCP: my_cca: seq=191000 cwnd=4 rtt=135 phase=slow_start Destination: 192.168.88.253:54646
[131637.499907] TCP: my_cca: seq=191100 cwnd=4 rtt=113 phase=slow_start Destination: 192.168.88.253:54646
[131637.506107] TCP: my_cca: seq=191200 cwnd=4 rtt=117 phase=slow_start Destination: 192.168.88.253:54646
[131637.512204] TCP: my_cca: seq=191300 cwnd=4 rtt=115 phase=slow_start Destination: 192.168.88.253:54646
[131637.518081] TCP: my_cca: seq=191400 cwnd=4 rtt=109 phase=slow_start Destination: 192.168.88.253:54646
[131637.524431] TCP: my_cca: seq=191500 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
[131637.530510] TCP: my_cca: seq=191600 cwnd=4 rtt=120 phase=slow_start Destination: 192.168.88.253:54646
